Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
size;fftw.cpp;44;1.8942337036132812;0-2;Single bit-flip
i;fftw.cpp;53;0.5232889652252197;0-2;Single bit-flip
size;fftw.cpp;44;0.9109950065612793;0-2;Single bit-flip
size;fftw.cpp;44;2.6057066917419434;0-2;Single bit-flip
size;fftw.cpp;44;1.4186270236968994;0-2;Single bit-flip
size;fftw.cpp;44;1.2464067935943604;0-2;Single bit-flip
size;fftw.cpp;44;1.6257035732269287;0-2;Single bit-flip
size;fftw.cpp;44;1.232316255569458;0-2;Single bit-flip
i;fftw.cpp;53;1.1887729167938232;0-2;Single bit-flip
out;fftw.cpp;42;2.0615553855895996;0-2;Single bit-flip
size;fftw.cpp;44;1.466026782989502;0-2;Single bit-flip
i;fftw.cpp;53;1.0583128929138184;0-2;Single bit-flip
size;fftw.cpp;44;1.4068617820739746;0-2;Single bit-flip
i;fftw.cpp;53;1.6974537372589111;0-2;Single bit-flip
i;fftw.cpp;53;1.9534571170806885;0-2;Single bit-flip
position;fftw.cpp;27;0.6917405128479004;0-2;Single bit-flip
size;fftw.cpp;44;1.1936376094818115;0-2;Single bit-flip
out;fftw.cpp;42;1.3998003005981445;0-2;Single bit-flip
size;fftw.cpp;44;2.3092122077941895;0-2;Single bit-flip
size;fftw.cpp;44;1.5355513095855713;0-2;Single bit-flip
i;fftw.cpp;53;0.83431077003479;0-2;Single bit-flip
size;fftw.cpp;44;0.9372615814208984;0-2;Single bit-flip
size;fftw.cpp;44;0.7243192195892334;0-2;Single bit-flip
