Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
matrix;cooley_tukey.cpp;66;0.41117167472839355;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.655077695846558;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;4.862130403518677;0-6;Single bit-flip
size;cooley_tukey.cpp;53;5.38360071182251;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;3.0037841796875;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.7172203063964844;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.0654981136322021;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.2397611141204834;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.5408391952514648;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.59123682975769;0-6;Single bit-flip
i;cooley_tukey.cpp;83;4.215959787368774;0-6;Single bit-flip
size;cooley_tukey.cpp;53;6.371491193771362;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;3.3666348457336426;0-6;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sincos.c;62;1.603468894958496;0-6;Single bit-flip
size;cooley_tukey.cpp;53;3.5910592079162598;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.3078269958496094;0-6;Single bit-flip
size;cooley_tukey.cpp;53;4.02697491645813;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.2492456436157227;0-6;Single bit-flip
i;cooley_tukey.cpp;83;3.8679590225219727;0-6;Single bit-flip
i;cooley_tukey.cpp;83;6.013687610626221;0-6;Single bit-flip
size;cooley_tukey.cpp;53;3.331235647201538;0-6;Single bit-flip
i;cooley_tukey.cpp;83;3.9230854511260986;0-6;Single bit-flip
i;cooley_tukey.cpp;83;5.941999912261963;0-6;Single bit-flip
i;cooley_tukey.cpp;83;3.57038950920105;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.6823883056640625;0-6;Single bit-flip
i;cooley_tukey.cpp;83;5.9580864906311035;0-6;Single bit-flip
size;cooley_tukey.cpp;53;4.8939430713653564;0-6;Single bit-flip
i;cooley_tukey.cpp;14;2.811295986175537;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.4779868125915527;0-6;Single bit-flip
i;cooley_tukey.cpp;83;3.5349857807159424;0-6;Single bit-flip
size;cooley_tukey.cpp;53;2.6474196910858154;0-6;Single bit-flip
n;cooley_tukey.cpp;28;0.9370782375335693;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.567457914352417;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.7562448978424072;0-6;Single bit-flip
i;cooley_tukey.cpp;83;5.488390922546387;0-6;Single bit-flip
size;cooley_tukey.cpp;53;6.092274188995361;0-6;Single bit-flip
size;cooley_tukey.cpp;53;3.966207981109619;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;0.9488742351531982;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.3670177459716797;0-6;Single bit-flip
i;cooley_tukey.cpp;35;2.679749011993408;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;1.782378911972046;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.6340680122375488;0-6;Single bit-flip
size;cooley_tukey.cpp;53;5.058432579040527;0-6;Single bit-flip
n;cooley_tukey.cpp;28;2.731405258178711;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.2871637344360352;0-6;Single bit-flip
matrix;cooley_tukey.cpp;66;4.314772844314575;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.877460241317749;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.2201855182647705;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;2.328319549560547;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.8937175273895264;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.5311219692230225;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.3864872455596924;0-6;Single bit-flip
n;cooley_tukey.cpp;28;1.337324857711792;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;3.4666244983673096;0-6;Single bit-flip
matrix;cooley_tukey.cpp;28;1.7205491065979004;0-6;Single bit-flip
__r;/usr/include/c++/6/complex;388;2.985945701599121;0-6;Single bit-flip
i;cooley_tukey.cpp;83;5.495174169540405;0-6;Single bit-flip
__r;/usr/include/c++/6/complex;328;1.5104057788848877;0-6;Single bit-flip
