Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
size;cooley_tukey.cpp;53;1.2785241603851318;0-6;Double bit-flip
size;cooley_tukey.cpp;53;6.183799505233765;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.461795806884766;0-6;Double bit-flip
size;cooley_tukey.cpp;53;2.7473437786102295;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.47601580619812;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.148749828338623;0-6;Double bit-flip
size;cooley_tukey.cpp;53;5.056670188903809;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.460220813751221;0-6;Double bit-flip
size;cooley_tukey.cpp;53;4.549120903015137;0-6;Double bit-flip
i;cooley_tukey.cpp;14;2.49094295501709;0-6;Double bit-flip
this;cooley_tukey.cpp;0;3.6454131603240967;0-6;Double bit-flip
__y;/usr/include/c++/6/complex;356;1.7173402309417725;0-6;Double bit-flip
size;cooley_tukey.cpp;53;2.8021841049194336;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.01272439956665;0-6;Double bit-flip
size;cooley_tukey.cpp;53;3.3964481353759766;0-6;Double bit-flip
size;cooley_tukey.cpp;53;4.9361042976379395;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.421901702880859;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.925640344619751;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;3.1989474296569824;0-6;Double bit-flip
n;cooley_tukey.cpp;28;1.1736054420471191;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.920152187347412;0-6;Double bit-flip
size;cooley_tukey.cpp;53;4.714280843734741;0-6;Double bit-flip
f;vfprintf.c;1247;5.166116237640381;0-6;Double bit-flip
size;cooley_tukey.cpp;53;5.508944749832153;0-6;Double bit-flip
size;cooley_tukey.cpp;53;4.077942609786987;0-6;Double bit-flip
i;cooley_tukey.cpp;83;6.104623794555664;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.244590997695923;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.76061749458313;0-6;Double bit-flip
size;cooley_tukey.cpp;53;6.066982269287109;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.5163655281066895;0-6;Double bit-flip
heap;cooley_tukey.cpp;13;2.460306167602539;0-6;Double bit-flip
size;cooley_tukey.cpp;53;5.678006410598755;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.325427293777466;0-6;Double bit-flip
x;../sysdeps/ieee754/dbl-64/s_sincos.c;62;1.3520243167877197;0-6;Double bit-flip
size;cooley_tukey.cpp;53;4.473534345626831;0-6;Double bit-flip
__x;/usr/include/c++/6/complex;386;3.0192766189575195;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;3.058882713317871;0-6;Double bit-flip
n;cooley_tukey.cpp;28;1.9380536079406738;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.635141134262085;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.638401508331299;0-6;Double bit-flip
n;cooley_tukey.cpp;28;1.5165770053863525;0-6;Double bit-flip
i;cooley_tukey.cpp;83;3.896766424179077;0-6;Double bit-flip
__x;/usr/include/c++/6/complex;326;2.403205394744873;0-6;Double bit-flip
workstart;vfprintf.c;1257;4.045147657394409;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;4.2302565574646;0-6;Double bit-flip
evens;cooley_tukey.cpp;38;1.811159372329712;0-6;Double bit-flip
this;cooley_tukey.cpp;0;2.1937923431396484;0-6;Double bit-flip
size;cooley_tukey.cpp;53;5.705408811569214;0-6;Double bit-flip
__y;/usr/include/c++/6/complex;386;2.976156234741211;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.0379714965820312;0-6;Double bit-flip
evens;cooley_tukey.cpp;38;3.3836262226104736;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.6645867824554443;0-6;Double bit-flip
evens;cooley_tukey.cpp;38;1.1392395496368408;0-6;Double bit-flip
size;cooley_tukey.cpp;53;5.179420471191406;0-6;Double bit-flip
size;cooley_tukey.cpp;53;5.687308073043823;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.890840530395508;0-6;Double bit-flip
evens;cooley_tukey.cpp;38;3.1869399547576904;0-6;Double bit-flip
i;cooley_tukey.cpp;35;3.1116251945495605;0-6;Double bit-flip
size;cooley_tukey.cpp;53;6.698795795440674;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.8954191207885742;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.628468036651611;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.9850194454193115;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;4.99173903465271;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;0.4660835266113281;0-6;Double bit-flip
n;cooley_tukey.cpp;28;1.3834943771362305;0-6;Double bit-flip
size;cooley_tukey.cpp;53;4.1319921016693115;0-6;Double bit-flip
i;cooley_tukey.cpp;35;2.123810052871704;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.3610408306121826;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;6.141360282897949;0-6;Double bit-flip
i;cooley_tukey.cpp;14;0.656181812286377;0-6;Double bit-flip
i;cooley_tukey.cpp;35;3.05389404296875;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;4.8018577098846436;0-6;Double bit-flip
__x;/usr/include/c++/6/complex;386;1.3940865993499756;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.375152826309204;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.3795123100280762;0-6;Double bit-flip
size;cooley_tukey.cpp;53;5.631235837936401;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.4164507389068604;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.235384464263916;0-6;Double bit-flip
size;cooley_tukey.cpp;53;3.892986536026001;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;5.283677816390991;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.8584964275360107;0-6;Double bit-flip
size;cooley_tukey.cpp;53;6.065683364868164;0-6;Double bit-flip
n;cooley_tukey.cpp;11;0.48552989959716797;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;3.07960844039917;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;5.774721145629883;0-6;Double bit-flip
size;cooley_tukey.cpp;53;3.647179365158081;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.683842897415161;0-6;Double bit-flip
matrix;cooley_tukey.cpp;11;0.49149036407470703;0-6;Double bit-flip
position;cooley_tukey.cpp;68;1.3083910942077637;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.1070630550384521;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.1054587364196777;0-6;Double bit-flip
size;cooley_tukey.cpp;53;4.3194661140441895;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.0048112869262695;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;5.046541452407837;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.353582859039307;0-6;Double bit-flip
n;cooley_tukey.cpp;28;0.7019705772399902;0-6;Double bit-flip
__x;/usr/include/c++/6/complex;386;1.7004139423370361;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;2.3977251052856445;0-6;Double bit-flip
evens;cooley_tukey.cpp;38;1.153562068939209;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;4.64683723449707;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;3.078002691268921;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.538618803024292;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.068122625350952;0-6;Double bit-flip
evens;cooley_tukey.cpp;38;2.0462424755096436;0-6;Double bit-flip
n;cooley_tukey.cpp;28;1.5346760749816895;0-6;Double bit-flip
size;cooley_tukey.cpp;53;3.672244071960449;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.085271120071411;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.4018359184265137;0-6;Double bit-flip
heap;cooley_tukey.cpp;13;2.247594118118286;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.398756980895996;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.17503023147583;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.022789716720581;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.248645544052124;0-6;Double bit-flip
size;cooley_tukey.cpp;53;6.586683988571167;0-6;Double bit-flip
x;../sysdeps/ieee754/dbl-64/s_sincos.c;62;3.420344352722168;0-6;Double bit-flip
size;cooley_tukey.cpp;53;6.547900676727295;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;0.7292995452880859;0-6;Double bit-flip
size;cooley_tukey.cpp;53;4.187649726867676;0-6;Double bit-flip
__r;/usr/include/c++/6/complex;358;1.4224193096160889;0-6;Double bit-flip
n;cooley_tukey.cpp;28;1.9049265384674072;0-6;Double bit-flip
size;cooley_tukey.cpp;53;3.361239194869995;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;3.9496419429779053;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.085165500640869;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;4.0218541622161865;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;5.716392278671265;0-6;Double bit-flip
__y;/usr/include/c++/6/complex;356;2.2011773586273193;0-6;Double bit-flip
i;cooley_tukey.cpp;83;3.5814425945281982;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.628471612930298;0-6;Double bit-flip
evens;cooley_tukey.cpp;38;2.482250452041626;0-6;Double bit-flip
size;cooley_tukey.cpp;53;5.199610710144043;0-6;Double bit-flip
i;cooley_tukey.cpp;35;2.834190607070923;0-6;Double bit-flip
size;cooley_tukey.cpp;53;4.67563533782959;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.55022931098938;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;2.2881906032562256;0-6;Double bit-flip
size;cooley_tukey.cpp;53;6.720470666885376;0-6;Double bit-flip
size;cooley_tukey.cpp;53;6.607898950576782;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.4602570533752441;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.8692729473114014;0-6;Double bit-flip
n;cooley_tukey.cpp;28;0.5885922908782959;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.983428716659546;0-6;Double bit-flip
f;vfprintf.c;1247;4.699894428253174;0-6;Double bit-flip
n;cooley_tukey.cpp;28;1.514157772064209;0-6;Double bit-flip
x;../sysdeps/ieee754/dbl-64/s_sincos.c;62;3.2587382793426514;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;0.7752938270568848;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;0.9991044998168945;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;3.328397274017334;0-6;Double bit-flip
__z;/usr/include/c++/6/complex;1303;3.0581159591674805;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;5.127268075942993;0-6;Double bit-flip
sf;vsnprintf.c;96;6.128066539764404;0-6;Double bit-flip
i;cooley_tukey.cpp;83;3.455211639404297;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.85713791847229;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;4.531330108642578;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.344658136367798;0-6;Double bit-flip
size;cooley_tukey.cpp;53;6.2535223960876465;0-6;Double bit-flip
n;cooley_tukey.cpp;28;1.4640212059020996;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;4.337733030319214;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.4915428161621094;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.0987584590911865;0-6;Double bit-flip
n;cooley_tukey.cpp;28;1.79331374168396;0-6;Double bit-flip
i;cooley_tukey.cpp;83;5.669496059417725;0-6;Double bit-flip
size;cooley_tukey.cpp;53;6.260484457015991;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;0.8070030212402344;0-6;Double bit-flip
n;cooley_tukey.cpp;28;3.368393659591675;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;6.905174970626831;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.919155836105347;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;2.1648731231689453;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;1.9880695343017578;0-6;Double bit-flip
i;cooley_tukey.cpp;83;6.2640039920806885;0-6;Double bit-flip
f;vfprintf.c;1247;3.947864294052124;0-6;Double bit-flip
n;cooley_tukey.cpp;28;1.2310125827789307;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.5391180515289307;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;0.9172654151916504;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;3.2122271060943604;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.743384599685669;0-6;Double bit-flip
size;cooley_tukey.cpp;53;5.462960958480835;0-6;Double bit-flip
size;cooley_tukey.cpp;53;5.542714834213257;0-6;Double bit-flip
matrix;cooley_tukey.cpp;66;4.221236944198608;0-6;Double bit-flip
i;cooley_tukey.cpp;35;2.7766454219818115;0-6;Double bit-flip
__x;/usr/include/c++/6/complex;386;0.8571269512176514;0-6;Double bit-flip
size;cooley_tukey.cpp;53;3.877901077270508;0-6;Double bit-flip
i;cooley_tukey.cpp;83;3.625023126602173;0-6;Double bit-flip
size;cooley_tukey.cpp;53;4.5929274559021;0-6;Double bit-flip
i;cooley_tukey.cpp;83;4.797120809555054;0-6;Double bit-flip
sf;vsnprintf.c;96;3.874368667602539;0-6;Double bit-flip
__r;/usr/include/c++/6/complex;328;3.325084924697876;0-6;Double bit-flip
n;cooley_tukey.cpp;28;1.6536903381347656;0-6;Double bit-flip
n;cooley_tukey.cpp;28;1.8762822151184082;0-6;Double bit-flip
size;cooley_tukey.cpp;53;4.967188358306885;0-6;Double bit-flip
matrix;cooley_tukey.cpp;28;3.11732816696167;0-6;Double bit-flip
n;cooley_tukey.cpp;28;2.551406145095825;0-6;Double bit-flip
