Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
i;fftw2t.cpp;59;1.429215908050537;0-2;Single bit-flip
out;fftw2t.cpp;42;1.1708412170410156;0-2;Single bit-flip
i;fftw2t.cpp;59;1.2722113132476807;0-2;Single bit-flip
size;fftw2t.cpp;44;1.5620949268341064;0-2;Single bit-flip
i;fftw2t.cpp;59;0.5229909420013428;0-2;Single bit-flip
i;fftw2t.cpp;59;1.4791593551635742;0-2;Single bit-flip
input;fftw2t.cpp;10;0.5014097690582275;0-2;Single bit-flip
size;fftw2t.cpp;44;2.1819918155670166;0-2;Single bit-flip
size;fftw2t.cpp;44;0.8328878879547119;0-2;Single bit-flip
out;fftw2t.cpp;42;1.5998506546020508;0-2;Single bit-flip
i;fftw2t.cpp;59;2.0843591690063477;0-2;Single bit-flip
size;fftw2t.cpp;44;1.6727263927459717;0-2;Single bit-flip
out;fftw2t.cpp;42;2.244161605834961;0-2;Single bit-flip
i;fftw2t.cpp;59;1.6482722759246826;0-2;Single bit-flip
size;fftw2t.cpp;44;1.486609697341919;0-2;Single bit-flip
i;fftw2t.cpp;59;1.68605375289917;0-2;Single bit-flip
size;fftw2t.cpp;44;2.37335205078125;0-2;Single bit-flip
i;fftw2t.cpp;59;1.45222806930542;0-2;Single bit-flip
size;fftw2t.cpp;44;2.108083486557007;0-2;Single bit-flip
i;fftw2t.cpp;59;1.5044114589691162;0-2;Single bit-flip
i;fftw2t.cpp;59;1.193702220916748;0-2;Single bit-flip
out;fftw2t.cpp;42;1.9076483249664307;0-2;Single bit-flip
size;fftw2t.cpp;44;1.9702520370483398;0-2;Single bit-flip
out;fftw2t.cpp;42;2.3746824264526367;0-2;Single bit-flip
size;fftw2t.cpp;44;2.4015822410583496;0-2;Single bit-flip
out;fftw2t.cpp;42;0.6928386688232422;0-2;Single bit-flip
size;fftw2t.cpp;44;1.4989361763000488;0-2;Single bit-flip
i;fftw2t.cpp;59;1.4240615367889404;0-2;Single bit-flip
i;fftw2t.cpp;59;0.9292683601379395;0-2;Single bit-flip
out;fftw2t.cpp;42;1.0636534690856934;0-2;Single bit-flip
size;fftw2t.cpp;44;1.2735841274261475;0-2;Single bit-flip
out;fftw2t.cpp;42;1.3650195598602295;0-2;Single bit-flip
size;fftw2t.cpp;44;1.204690933227539;0-2;Single bit-flip
i;fftw2t.cpp;59;2.3376736640930176;0-2;Single bit-flip
out;fftw2t.cpp;42;2.2948782444000244;0-2;Single bit-flip
i;fftw2t.cpp;59;2.029334306716919;0-2;Single bit-flip
i;fftw2t.cpp;59;1.9152717590332031;0-2;Single bit-flip
out;fftw2t.cpp;42;1.5587682723999023;0-2;Single bit-flip
size;fftw2t.cpp;44;1.2328262329101562;0-2;Single bit-flip
i;fftw2t.cpp;59;0.8541181087493896;0-2;Single bit-flip
i;fftw2t.cpp;59;0.5221841335296631;0-2;Single bit-flip
i;fftw2t.cpp;59;1.6074438095092773;0-2;Single bit-flip
i;fftw2t.cpp;59;1.6553819179534912;0-2;Single bit-flip
size;fftw2t.cpp;44;1.0508689880371094;0-2;Single bit-flip
out;fftw2t.cpp;42;0.6387643814086914;0-2;Single bit-flip
size;fftw2t.cpp;44;1.0007524490356445;0-2;Single bit-flip
i;fftw2t.cpp;59;0.9634716510772705;0-2;Single bit-flip
f;vfprintf.c;1247;1.8446052074432373;0-2;Single bit-flip
i;fftw2t.cpp;59;0.9523904323577881;0-2;Single bit-flip
i;fftw2t.cpp;59;1.8524882793426514;0-2;Single bit-flip
size;fftw2t.cpp;44;0.9397604465484619;0-2;Single bit-flip
i;fftw2t.cpp;59;1.9344398975372314;0-2;Single bit-flip
size;fftw2t.cpp;44;1.9220435619354248;0-2;Single bit-flip
size;fftw2t.cpp;44;1.1693580150604248;0-2;Single bit-flip
out;fftw2t.cpp;42;2.460719108581543;0-2;Single bit-flip
size;fftw2t.cpp;44;1.5095977783203125;0-2;Single bit-flip
i;fftw2t.cpp;59;0.6476640701293945;0-2;Single bit-flip
position;fftw2t.cpp;27;0.4136388301849365;0-2;Single bit-flip
i;fftw2t.cpp;59;0.9649007320404053;0-2;Single bit-flip
i;fftw2t.cpp;59;2.0953891277313232;0-2;Single bit-flip
size;fftw2t.cpp;44;1.307724952697754;0-2;Single bit-flip
size;fftw2t.cpp;44;1.5340747833251953;0-2;Single bit-flip
size;fftw2t.cpp;44;2.043645143508911;0-2;Single bit-flip
size;fftw2t.cpp;44;1.5740892887115479;0-2;Single bit-flip
size;fftw2t.cpp;10;0.5784590244293213;0-2;Single bit-flip
i;fftw2t.cpp;59;0.43171238899230957;0-2;Single bit-flip
i;fftw2t.cpp;59;2.0378811359405518;0-2;Single bit-flip
i;fftw2t.cpp;59;0.6544661521911621;0-2;Single bit-flip
i;fftw2t.cpp;59;1.1917729377746582;0-2;Single bit-flip
size;fftw2t.cpp;44;1.7104153633117676;0-2;Single bit-flip
out;fftw2t.cpp;42;2.0057036876678467;0-2;Single bit-flip
i;fftw2t.cpp;59;1.6067633628845215;0-2;Single bit-flip
size;fftw2t.cpp;44;1.147279977798462;0-2;Single bit-flip
size;fftw2t.cpp;44;1.2388954162597656;0-2;Single bit-flip
size;fftw2t.cpp;44;1.921992540359497;0-2;Single bit-flip
i;fftw2t.cpp;59;0.8524072170257568;0-2;Single bit-flip
size;fftw2t.cpp;44;1.6084213256835938;0-2;Single bit-flip
size;fftw2t.cpp;44;1.5676608085632324;0-2;Single bit-flip
out;fftw2t.cpp;42;0.8930974006652832;0-2;Single bit-flip
i;fftw2t.cpp;59;1.3708076477050781;0-2;Single bit-flip
i;fftw2t.cpp;59;2.388887882232666;0-2;Single bit-flip
size;fftw2t.cpp;44;0.7860286235809326;0-2;Single bit-flip
i;fftw2t.cpp;59;1.3224372863769531;0-2;Single bit-flip
size;fftw2t.cpp;44;1.0535829067230225;0-2;Single bit-flip
size;fftw2t.cpp;44;2.0204410552978516;0-2;Single bit-flip
size;fftw2t.cpp;44;2.583651065826416;0-2;Single bit-flip
size;fftw2t.cpp;44;1.1097280979156494;0-2;Single bit-flip
out;fftw2t.cpp;42;1.9119102954864502;0-2;Single bit-flip
size;fftw2t.cpp;44;1.4638919830322266;0-2;Single bit-flip
i;fftw2t.cpp;59;2.3467345237731934;0-2;Single bit-flip
size;fftw2t.cpp;44;1.2273550033569336;0-2;Single bit-flip
size;fftw2t.cpp;44;1.9326412677764893;0-2;Single bit-flip
size;fftw2t.cpp;44;1.834925651550293;0-2;Single bit-flip
size;fftw2t.cpp;10;1.0313069820404053;0-2;Single bit-flip
size;fftw2t.cpp;44;1.8129920959472656;0-2;Single bit-flip
out;fftw2t.cpp;42;1.079453945159912;0-2;Single bit-flip
sf;vsnprintf.c;96;1.1712768077850342;0-2;Single bit-flip
out;fftw2t.cpp;42;1.5439393520355225;0-2;Single bit-flip
i;fftw2t.cpp;59;0.9943506717681885;0-2;Single bit-flip
i;fftw2t.cpp;59;1.2599177360534668;0-2;Single bit-flip
size;fftw2t.cpp;44;1.7920682430267334;0-2;Single bit-flip
i;fftw2t.cpp;59;1.845097541809082;0-2;Single bit-flip
size;fftw2t.cpp;44;2.1142666339874268;0-2;Single bit-flip
out;fftw2t.cpp;42;0.8071377277374268;0-2;Single bit-flip
size;fftw2t.cpp;44;2.1214637756347656;0-2;Single bit-flip
out;fftw2t.cpp;42;1.8632032871246338;0-2;Single bit-flip
i;fftw2t.cpp;59;2.192992925643921;0-2;Single bit-flip
i;fftw2t.cpp;59;2.009434461593628;0-2;Single bit-flip
out;fftw2t.cpp;42;0.9748599529266357;0-2;Single bit-flip
size;fftw2t.cpp;44;2.0563242435455322;0-2;Single bit-flip
i;fftw2t.cpp;59;0.9004397392272949;0-2;Single bit-flip
i;fftw2t.cpp;59;2.2523183822631836;0-2;Single bit-flip
out;fftw2t.cpp;42;0.8754708766937256;0-2;Single bit-flip
i;fftw2t.cpp;59;1.4439046382904053;0-2;Single bit-flip
size;fftw2t.cpp;44;1.2957627773284912;0-2;Single bit-flip
size;fftw2t.cpp;44;1.6666648387908936;0-2;Single bit-flip
size;fftw2t.cpp;44;2.117980480194092;0-2;Single bit-flip
i;fftw2t.cpp;59;1.687901258468628;0-2;Single bit-flip
i;fftw2t.cpp;59;0.4513359069824219;0-2;Single bit-flip
i;fftw2t.cpp;59;1.8582899570465088;0-2;Single bit-flip
size;fftw2t.cpp;44;1.3021094799041748;0-2;Single bit-flip
i;fftw2t.cpp;59;2.005653142929077;0-2;Single bit-flip
i;fftw2t.cpp;59;1.3356242179870605;0-2;Single bit-flip
size;fftw2t.cpp;44;1.3381531238555908;0-2;Single bit-flip
i;fftw2t.cpp;59;1.589827299118042;0-2;Single bit-flip
out;fftw2t.cpp;42;1.2111008167266846;0-2;Single bit-flip
input;fftw2t.cpp;10;0.6564888954162598;0-2;Single bit-flip
i;fftw2t.cpp;59;1.4179890155792236;0-2;Single bit-flip
out;fftw2t.cpp;42;1.1552433967590332;0-2;Single bit-flip
i;fftw2t.cpp;59;1.0895881652832031;0-2;Single bit-flip
position;fftw2t.cpp;27;1.2474615573883057;0-2;Single bit-flip
i;fftw2t.cpp;59;0.9953715801239014;0-2;Single bit-flip
out;fftw2t.cpp;42;0.6378843784332275;0-2;Single bit-flip
out;fftw2t.cpp;42;1.2623255252838135;0-2;Single bit-flip
out;fftw2t.cpp;42;1.3694958686828613;0-2;Single bit-flip
out;fftw2t.cpp;42;1.7416422367095947;0-2;Single bit-flip
i;fftw2t.cpp;59;2.437448740005493;0-2;Single bit-flip
i;fftw2t.cpp;59;1.048100233078003;0-2;Single bit-flip
size;fftw2t.cpp;44;2.0253400802612305;0-2;Single bit-flip
i;fftw2t.cpp;59;1.3891441822052002;0-2;Single bit-flip
i;fftw2t.cpp;59;2.0149405002593994;0-2;Single bit-flip
size;fftw2t.cpp;44;1.9183895587921143;0-2;Single bit-flip
size;fftw2t.cpp;44;0.9259943962097168;0-2;Single bit-flip
i;fftw2t.cpp;59;2.3931784629821777;0-2;Single bit-flip
i;fftw2t.cpp;59;2.7917046546936035;0-2;Single bit-flip
size;fftw2t.cpp;44;0.589073657989502;0-2;Single bit-flip
endptr;strtod_l.c;479;0.787949800491333;0-2;Single bit-flip
i;fftw2t.cpp;59;0.6509397029876709;0-2;Single bit-flip
i;fftw2t.cpp;59;0.7547974586486816;0-2;Single bit-flip
i;fftw2t.cpp;59;2.8307149410247803;0-2;Single bit-flip
i;fftw2t.cpp;59;1.097867488861084;0-2;Single bit-flip
i;fftw2t.cpp;59;1.4096753597259521;0-2;Single bit-flip
size;fftw2t.cpp;44;1.0912506580352783;0-2;Single bit-flip
i;fftw2t.cpp;59;2.1839613914489746;0-2;Single bit-flip
size;fftw2t.cpp;44;1.9755983352661133;0-2;Single bit-flip
i;fftw2t.cpp;59;1.0570290088653564;0-2;Single bit-flip
workstart;vfprintf.c;1257;2.2681021690368652;0-2;Single bit-flip
size;fftw2t.cpp;44;1.10398530960083;0-2;Single bit-flip
out;fftw2t.cpp;42;1.0167889595031738;0-2;Single bit-flip
i;fftw2t.cpp;59;1.2638239860534668;0-2;Single bit-flip
i;fftw2t.cpp;59;2.1405277252197266;0-2;Single bit-flip
size;fftw2t.cpp;44;2.0236544609069824;0-2;Single bit-flip
size;fftw2t.cpp;44;0.5406107902526855;0-2;Single bit-flip
i;fftw2t.cpp;59;2.1845502853393555;0-2;Single bit-flip
size;fftw2t.cpp;44;1.4023962020874023;0-2;Single bit-flip
i;fftw2t.cpp;59;2.0715065002441406;0-2;Single bit-flip
i;fftw2t.cpp;59;1.973755121231079;0-2;Single bit-flip
i;fftw2t.cpp;59;0.6780695915222168;0-2;Single bit-flip
size;fftw2t.cpp;44;1.7907609939575195;0-2;Single bit-flip
i;fftw2t.cpp;59;1.8868563175201416;0-2;Single bit-flip
i;fftw2t.cpp;59;2.0750081539154053;0-2;Single bit-flip
size;fftw2t.cpp;44;1.4481210708618164;0-2;Single bit-flip
i;fftw2t.cpp;59;1.4306201934814453;0-2;Single bit-flip
i;fftw2t.cpp;59;1.279857873916626;0-2;Single bit-flip
out;fftw2t.cpp;42;0.7179601192474365;0-2;Single bit-flip
i;fftw2t.cpp;59;1.0544180870056152;0-2;Single bit-flip
i;fftw2t.cpp;59;1.2549419403076172;0-2;Single bit-flip
size;fftw2t.cpp;44;1.0779047012329102;0-2;Single bit-flip
i;fftw2t.cpp;59;0.7870144844055176;0-2;Single bit-flip
i;fftw2t.cpp;59;1.4212400913238525;0-2;Single bit-flip
size;fftw2t.cpp;44;2.216187000274658;0-2;Single bit-flip
i;fftw2t.cpp;59;1.6626484394073486;0-2;Single bit-flip
size;fftw2t.cpp;44;2.082244873046875;0-2;Single bit-flip
i;fftw2t.cpp;59;0.5270891189575195;0-2;Single bit-flip
i;fftw2t.cpp;59;1.3099308013916016;0-2;Single bit-flip
i;fftw2t.cpp;59;2.0976474285125732;0-2;Single bit-flip
i;fftw2t.cpp;59;1.2544782161712646;0-2;Single bit-flip
i;fftw2t.cpp;59;1.3615443706512451;0-2;Single bit-flip
size;fftw2t.cpp;44;1.7591862678527832;0-2;Single bit-flip
i;fftw2t.cpp;59;1.0690250396728516;0-2;Single bit-flip
size;fftw2t.cpp;44;2.090855360031128;0-2;Single bit-flip
i;fftw2t.cpp;59;1.1189146041870117;0-2;Single bit-flip
i;fftw2t.cpp;59;0.6846234798431396;0-2;Single bit-flip
size;fftw2t.cpp;44;1.2490615844726562;0-2;Single bit-flip
i;fftw2t.cpp;59;1.1009185314178467;0-2;Single bit-flip
size;fftw2t.cpp;44;0.7671627998352051;0-2;Single bit-flip
i;fftw2t.cpp;59;2.891561985015869;0-2;Single bit-flip
size;fftw2t.cpp;44;2.8428239822387695;0-2;Single bit-flip
