Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;4.615595817565918;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;466;4.836350202560425;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;5.495184421539307;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;580;2.286865234375;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;9.689177751541138;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;770;10.46584415435791;0-13;Single bit-flip
__func__;malloc.c;0;1.2020230293273926;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;580;12.126843452453613;0-13;Single bit-flip
narenas;arena.c;77;2.1508820056915283;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;580;12.663105249404907;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;7.603957891464233;0-13;Single bit-flip
orig;../sysdeps/ieee754/dbl-64/s_sin.c;770;11.239222049713135;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;3.490551233291626;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;6.73547101020813;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;3.1351170539855957;0-13;Single bit-flip
_r_debug;dl-debug.c;37;0.31247639656066895;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;580;10.772757768630981;0-13;Single bit-flip
_r_debug;dl-debug.c;37;1.1372034549713135;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;12.463737726211548;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;2.752673625946045;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;580;5.247581481933594;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;8.36036491394043;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;7.9571921825408936;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;3.171217679977417;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;466;12.611981868743896;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;11.772839069366455;0-13;Single bit-flip
three51;../sysdeps/ieee754/dbl-64/uexp.h;65;9.713900327682495;0-13;Single bit-flip
aligned_heap_area;arena.c;395;5.24808144569397;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;9.268816471099854;0-13;Single bit-flip
mxcsr;../sysdeps/i386/fpu/fenv_private.h;427;11.578102827072144;0-13;Single bit-flip
relocate_time;rtld.c;306;0.48037123680114746;0-13;Single bit-flip
mxcsr;../sysdeps/i386/fpu/fenv_private.h;427;6.906071186065674;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;4.327160596847534;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/w_exp.c;24;5.3277504444122314;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;10.993583917617798;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;2.3255562782287598;0-13;Single bit-flip
main_arena;malloc.c;1753;2.5146217346191406;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;9.202753782272339;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;12.459924221038818;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;11.452754020690918;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;6.301936388015747;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;1.6367709636688232;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;466;10.508734703063965;0-13;Single bit-flip
__after_morecore_hook;malloc.c;1871;4.407660961151123;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;9.319858312606812;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;580;3.3254237174987793;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;7.643495559692383;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;8.272502899169922;0-13;Single bit-flip
_dl_argc;rtld.c;82;0.4354522228240967;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;770;12.213865995407104;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;5.841720342636108;0-13;Single bit-flip
__func__;malloc.c;0;8.848853826522827;0-13;Single bit-flip
sn;../sysdeps/ieee754/dbl-64/s_sin.c;200;6.7458271980285645;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;12.00161361694336;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;580;1.940978765487671;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;5.181653022766113;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;7.772764444351196;0-13;Single bit-flip
audit_list;rtld.c;142;1.0826904773712158;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;2.3002054691314697;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;4.0959508419036865;0-13;Single bit-flip
free_list;arena.c;78;3.7926294803619385;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;10.300373554229736;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;10.012750148773193;0-13;Single bit-flip
disallow_malloc_check;hooks.c;68;2.7949068546295166;0-13;Single bit-flip
dumped_main_arena_end;malloc.c;1766;13.370075225830078;0-13;Single bit-flip
_r_debug;dl-debug.c;37;1.1054751873016357;0-13;Single bit-flip
__after_morecore_hook;malloc.c;1871;7.512640714645386;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;4.414361953735352;0-13;Single bit-flip
mp_;malloc.c;1775;10.354830503463745;0-13;Single bit-flip
any_debug;rtld.c;2334;0.5296485424041748;0-13;Single bit-flip
__malloc_initialize_hook;malloc.c;1856;11.01466989517212;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;580;8.358660221099854;0-13;Single bit-flip
list_lock;arena.c;92;7.794516324996948;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;468;12.35842752456665;0-13;Single bit-flip
x;../sysdeps/ieee754/dbl-64/s_sin.c;580;2.315666913986206;0-13;Single bit-flip
cor;../sysdeps/ieee754/dbl-64/s_sin.c;582;2.492147207260132;0-13;Single bit-flip
